voltage,current,power,FR[%],Q[W],alpha,beta,P[bar],Te_mean[K],Tc_mean[K],Te_std[K],Tc_std[K],T_pulse[K]
90.6,1.323,119.9,60,120,90,90,1.343,380.16999999999996,347.29999999999995,275.47314442082273,284.3620470923021,349.03
64.3,0.949,61.1,60,60,90,60,0.4829999999999999,341.25,304.47499999999997,273.5915880433164,274.24048918686367,331.63
81.8,1.2,98.3,60,100,90,60,1.113,357.99,332.67499999999995,274.0544335243676,293.71896934705285,339.42999999999995
64.3,0.948,61.2,60,60,90,60,0.7229999999999999,349.28999999999996,321.25,273.500713558335,283.74654031590813,331.63
0.0,0.0,0.0,60,120,90,30,0.31299999999999994,302.69,302.7,273.4009980079602,273.8641428428543,0.0
90.2,1.324,119.4,60,120,90,0,1.9329999999999998,370.21,362.575,273.85213958726166,283.8543215572029,0.0
82.5,1.206,99.6,60,100,90,90,1.363,373.63,340.825,276.88858261912185,291.45871832397523,363.90999999999997
53.3,0.79,42.2,60,40,90,0,0.7529999999999999,352.21,310.775,273.62222875812466,278.9490660167536,340.30999999999995
82.6,1.219,100.9,60,100,90,0,0.7129999999999999,350.37,304.7,274.45843417870367,274.92106371050465,371.28999999999996
64.2,0.944,60.7,60,60,90,30,0.7629999999999999,351.95,314.2,274.6449916387726,281.32740790226336,349.99
74.2,1.087,80.7,60,80,90,90,1.333,365.75,334.45,275.08520024803636,286.3946215498971,354.48999999999995
73.9,1.09,80.7,60,80,90,90,0.42299999999999993,324.238,305.04999999999995,276.7842426996556,274.09162979278835,354.48999999999995
89.8,1.315,118.1,60,120,90,30,1.323,364.11,341.775,275.21712360539954,291.916348428326,0.0
73.6,1.09,80.4,60,80,90,60,0.3629999999999999,322.45,304.0,274.307583690279,274.38962359878576,341.54999999999995
74.2,1.087,80.8,60,80,90,90,0.8729999999999999,370.46999999999997,312.4,274.3977980605851,276.5485290935933,354.48999999999995
52.2,0.772,40.5,60,40,90,60,0.6229999999999999,347.10999999999996,304.7,273.500713558335,274.45256157883864,349.57
89.8,1.322,119.2,60,120,90,0,1.133,357.37,329.92499999999995,275.7743094329747,288.5593856680487,0.0
81.8,1.197,98.0,60,100,90,90,1.333,373.53,342.42499999999995,276.53924770413727,289.5433675613035,363.90999999999997
63.0,0.933,58.8,60,60,90,90,0.563,332.01,303.75,273.52815340802374,274.0845230512584,306.53
72.7,1.078,78.4,60,80,90,0,0.6229999999999999,329.25,300.67499999999995,273.5972135954999,274.3811918344975,347.77
63.3,0.931,59.1,60,60,90,90,0.7529999999999999,362.73,306.025,277.8634912750529,273.7237304826019,306.53
63.2,0.932,59.0,60,60,90,90,0.6629999999999999,349.56999999999994,304.5,273.9128892449104,274.2530261405183,306.53
71.5,1.053,75.6,60,80,90,0,1.4629999999999999,364.01,339.625,273.9297435475847,286.3134278716956,347.77
74.1,1.095,81.3,60,80,90,90,0.4129999999999999,316.77,304.775,274.10236547606473,273.97613558209287,354.48999999999995
51.3,0.759,39.1,60,40,90,30,0.4129999999999999,329.34999999999997,304.375,273.4328427124746,274.24048918686367,322.60999999999996
72.7,1.077,78.6,60,80,90,0,0.6329999999999999,332.84999999999997,300.79999999999995,273.54999999999995,274.4056538801225,347.77
90.0,1.317,118.6,60,120,90,30,1.3929999999999998,369.72999999999996,345.15,276.08547270469336,288.41979589472845,0.0
71.4,1.051,75.0,60,80,90,0,1.4129999999999998,363.01,344.72499999999997,273.9549844718999,290.9191446051857,347.77
62.9,0.929,58.5,60,60,90,0,1.2129999999999999,360.54999999999995,308.9,273.9806623862918,276.0024842973567,0.0
73.4,1.089,80.1,60,80,90,30,0.32299999999999995,309.15,302.72499999999997,273.63476798574163,274.5389444433334,354.84999999999997
82.3,1.205,99.3,60,100,90,90,1.263,370.87,331.9,280.42681248899544,295.6074412315087,363.90999999999997
63.2,0.929,58.8,60,60,90,90,0.7829999999999999,366.57,307.09999999999997,273.89966659255964,274.74478316185406,306.53
63.1,0.927,58.6,60,60,90,90,0.7829999999999999,367.89,306.5,273.71391488719485,274.04628864398325,306.53
82.9,1.215,101.0,60,100,90,30,1.4629999999999999,365.27,340.09999999999997,273.81483080554375,294.7534719431854,329.90999999999997
51.2,0.756,38.8,60,40,90,30,0.5029999999999999,342.84999999999997,305.025,273.40495097567964,274.4079745625409,322.60999999999996
52.2,0.771,40.4,60,40,90,60,0.6529999999999999,347.99,306.4,273.691294744109,274.0312869377601,349.57
64.1,0.948,60.9,60,60,90,60,0.43299999999999994,335.36999999999995,304.5,273.5133180424917,274.06469484893415,331.63
64.4,0.956,61.8,60,60,90,60,0.32299999999999995,319.34999999999997,303.7,273.25,274.12467943448087,331.63
72.3,1.064,77.3,60,80,90,0,1.263,359.45,335.625,274.75779351908136,289.75489385693265,347.77
72.5,1.069,77.4,60,80,90,0,0.833,352.21,304.95,274.33448300958685,277.06322543860347,347.77
73.2,1.09,79.8,60,80,90,0,0.573,309.72999999999996,299.97499999999997,273.576614580154,274.311536338935,347.77
82.4,1.212,100.1,60,100,90,0,1.543,365.66999999999996,355.47499999999997,274.14599196783905,288.9606240652712,371.28999999999996
90.3,1.326,119.9,60,120,90,0,1.9529999999999998,370.11,364.0,274.3554044964243,284.21962811781253,0.0
90.3,1.326,120.2,60,120,90,0,1.9629999999999999,370.39,363.19999999999993,273.70045435778087,282.34873179664817,0.0
62.8,0.929,58.6,60,60,90,0,1.123,358.57,306.9,273.62644516998284,274.4003332889007,0.0
64.3,0.948,61.1,60,60,90,30,0.6929999999999998,350.34999999999997,318.95,274.4247548783982,284.3383868363585,349.99
64.3,0.948,61.1,60,60,90,30,0.7029999999999998,349.57,318.95,273.7720932405998,280.92474544063447,349.99
82.5,1.21,99.9,60,100,90,60,1.133,360.65,336.25,275.6147515087732,292.87680072050875,339.42999999999995
63.7,0.948,60.5,60,60,90,0,0.833,322.28999999999996,305.97499999999997,273.637852436706,274.57916059279563,0.0
63.1,0.932,58.9,60,60,90,90,0.6229999999999999,346.25,304.325,273.5437003937006,274.2676612486199,306.53
81.6,1.197,97.9,60,100,90,30,1.063,357.19,324.04999999999995,273.92006493232714,287.5344823797498,329.90999999999997
81.7,1.199,98.2,60,100,90,60,1.153,358.89,341.4,273.98845095265017,290.3487402639457,339.42999999999995
89.6,1.319,118.7,60,120,90,0,1.4829999999999999,358.49,351.625,277.6708406297944,277.7401161931553,0.0
74.1,1.085,80.6,60,80,90,90,0.9529999999999998,366.25,326.25,278.6121424368099,278.8502923901615,354.48999999999995
90.9,1.33,121.2,60,120,90,90,1.3729999999999998,377.59,347.17499999999995,275.24475535564414,284.8673304695794,349.03
90.0,1.322,119.1,60,120,90,60,0.7429999999999999,348.34999999999997,325.79999999999995,274.03600225733345,291.8150296901273,357.07
52.2,0.775,40.5,60,40,90,60,0.44299999999999995,320.69,303.59999999999997,273.4466479394838,274.19083299973306,349.57
51.9,0.774,40.3,60,40,90,0,0.45299999999999985,322.40999999999997,305.67499999999995,273.4380972058177,274.5073871960498,340.30999999999995
52.1,0.772,40.3,60,40,90,90,0.46299999999999986,337.13,304.42499999999995,273.3667948338868,274.2706396982676,353.92999999999995
52.4,0.775,40.7,60,40,90,90,0.5229999999999999,345.59,304.825,273.4466479394838,274.4026638282742,353.92999999999995
82.0,1.213,99.8,60,100,90,0,0.593,341.90999999999997,304.2,273.8627411872482,274.59337567297405,371.28999999999996
64.2,0.944,60.7,60,60,90,30,0.7629999999999999,352.30999999999995,319.09999999999997,274.54032370331515,283.19473328001624,349.99
50.5,0.745,37.7,60,40,90,30,0.5529999999999999,351.77,305.29999999999995,273.50637059362407,274.46021626713554,322.60999999999996
51.9,0.772,40.2,60,40,90,0,0.5029999999999999,336.09,305.72499999999997,273.4107680962081,274.4725606476327,340.30999999999995
74.4,1.09,81.3,60,80,90,90,1.263,366.03,333.95,275.74460979725274,287.3048578233764,354.48999999999995
63.1,0.932,59.0,60,60,90,90,0.6129999999999999,345.09,304.29999999999995,273.55987803063834,274.2530261405183,306.53
51.8,0.764,39.7,60,40,90,90,0.573,355.31,305.59999999999997,273.8042170893518,273.52859388972,353.92999999999995
73.0,1.073,78.6,60,80,90,60,1.043,360.90999999999997,330.72499999999997,276.76358547705735,292.3349550429497,341.54999999999995
82.0,1.2,98.8,60,100,90,90,1.403,373.87,340.79999999999995,276.7903296554021,292.3920546373475,363.90999999999997
72.0,1.061,76.4,60,80,90,0,1.303,360.71,336.825,274.2558933040759,287.516947019693,347.77
90.2,1.322,119.2,60,120,90,60,1.133,364.21,334.125,273.83410525505946,295.671896752568,357.07
82.0,1.214,99.6,60,100,90,0,0.563,333.46999999999997,304.075,273.7760990336999,274.6430394055974,371.28999999999996
64.0,0.949,60.9,60,60,90,0,0.8929999999999999,337.89,306.15,273.5347076812334,274.557124727947,0.0
52.2,0.771,40.3,60,40,90,60,0.7029999999999998,350.49,307.17499999999995,273.54115214431215,277.5510415433925,349.57
64.0,0.947,60.8,60,60,90,30,0.3629999999999999,331.34999999999997,305.45,273.54999999999995,274.55949163412436,349.99
82.0,1.207,99.1,60,100,90,90,0.6329999999999999,345.40999999999997,305.42499999999995,273.84498201415573,274.60688022843334,363.90999999999997
89.7,1.314,117.9,60,120,90,30,1.6229999999999998,366.16999999999996,349.34999999999997,273.59384682042344,289.35514321648117,0.0
74.2,1.088,80.9,60,80,90,90,0.7829999999999999,367.30999999999995,307.47499999999997,282.7961391240226,274.0155441448399,354.48999999999995
71.7,1.055,75.9,60,80,90,0,1.4229999999999998,363.39,340.65,274.08166517590814,282.0830845736509,347.77
74.0,1.098,81.3,60,80,90,30,0.32299999999999995,307.89,302.72499999999997,273.5949719092257,274.5389444433334,354.84999999999997
84.6,1.254,106.3,60,100,90,30,0.3629999999999999,306.16999999999996,303.72499999999997,273.73051701094795,274.0751126057585,329.90999999999997
74.0,1.091,80.9,60,80,90,90,0.46299999999999986,334.42999999999995,305.275,278.38039195472,274.1035023160258,354.48999999999995
64.1,0.948,60.8,60,60,90,30,0.35299999999999987,328.95,305.5,273.52416573867737,274.5887494569938,349.99
90.1,1.325,119.5,60,120,90,30,0.45299999999999985,340.45,303.9,273.965475321515,274.1972185381603,0.0
51.3,0.761,39.1,60,40,90,30,0.3629999999999999,319.27,303.775,273.3780350850198,274.1035023160258,322.60999999999996
90.7,1.324,120.2,60,120,90,90,1.303,380.15,345.5,275.61981780704565,284.32452459838896,349.03
64.0,0.944,60.5,60,60,90,60,0.7029999999999998,348.37,320.97499999999997,273.70856960175075,283.82625870799313,331.63
72.4,1.069,77.8,60,80,90,0,0.7529999999999999,350.78999999999996,302.22499999999997,274.1055103348473,274.35381338531624,347.77
83.9,1.233,103.6,60,100,90,0,1.7329999999999999,368.18999999999994,362.54999999999995,274.03769364084684,283.4388288935136,371.28999999999996
74.2,1.087,80.9,60,80,90,90,1.343,364.47,335.25,274.6389593681494,286.8608229755426,354.48999999999995
74.3,1.09,81.0,60,80,90,90,0.7729999999999999,366.75,306.525,281.8949985706116,274.1807764064044,354.48999999999995
90.1,1.325,119.3,60,120,90,0,1.693,366.34999999999997,351.59999999999997,274.4595800853709,282.9834463270344,0.0
51.2,0.757,38.8,60,40,90,30,0.46299999999999986,337.71,304.7,273.4380972058177,274.38962359878576,322.60999999999996
74.2,1.086,80.7,60,80,90,90,0.8429999999999999,368.34999999999997,311.15,274.6747950681977,276.1108557321603,354.48999999999995
52.3,0.775,40.7,60,40,90,90,0.4129999999999999,328.53,303.92499999999995,273.32888543819996,274.07511260575853,353.92999999999995
52.9,0.784,41.6,60,40,90,0,0.6829999999999998,350.71,308.04999999999995,274.2144247272588,276.5372309241227,340.30999999999995
71.7,1.055,75.8,60,80,90,0,1.4529999999999998,362.84999999999997,344.72499999999997,274.46719398723195,288.79573956918193,347.77
74.1,1.085,80.5,60,80,90,90,0.9929999999999999,366.57,331.15,276.95880558705744,279.56924190747367,354.48999999999995
51.2,0.757,38.8,60,40,90,30,0.4029999999999999,330.48999999999995,304.4,273.4380972058177,274.2530261405183,322.60999999999996
73.2,1.078,79.1,60,80,90,60,0.7429999999999999,351.33,321.54999999999995,274.82541039748475,284.01860923332265,341.54999999999995
62.6,0.925,58.1,60,60,90,0,1.383,361.53,326.29999999999995,275.70186206523783,279.4266764028956,0.0
82.8,1.214,100.6,60,100,90,30,1.283,362.63,336.775,274.58422452914454,294.5578451352146,329.90999999999997
82.3,1.203,99.1,60,100,90,90,1.2229999999999999,370.09,334.34999999999997,280.4327192723597,295.70585659350286,363.90999999999997
72.3,1.065,77.1,60,80,90,0,1.153,357.92999999999995,324.75,274.6423136399564,286.2613182657834,347.77
64.2,0.945,60.7,60,60,90,30,0.7329999999999999,350.30999999999995,313.79999999999995,273.78482280992415,277.67143045211725,349.99
51.3,0.76,39.0,60,40,90,30,0.3929999999999999,325.51,304.09999999999997,273.4009980079602,274.19083299973306,322.60999999999996
73.6,1.079,79.6,60,80,90,90,0.6829999999999998,278.53799999999995,306.42499999999995,437.47299814694225,274.2312801055539,354.48999999999995
82.3,1.205,99.3,60,100,90,90,0.8629999999999999,378.07,309.67499999999995,274.2509087155618,278.11479271134925,363.90999999999997
63.8,0.951,60.8,60,60,90,0,0.823,320.42999999999995,305.97499999999997,273.64699094559154,274.57916059279563,0.0
72.1,1.061,76.7,60,80,90,0,1.4629999999999999,363.15,341.65,274.3118950038622,292.47994223133287,347.77
72.2,1.064,77.0,60,80,90,0,1.3929999999999998,362.15,343.79999999999995,274.4069805089976,292.9541241496142,347.77
73.1,1.078,79.0,60,80,90,30,0.4129999999999999,338.95,302.825,273.70226805085935,274.54851111305317,354.84999999999997
63.1,0.927,58.6,60,60,90,90,0.7129999999999999,369.25,308.25,274.18440804327884,275.92968823191853,306.53
82.4,1.212,99.9,60,100,90,60,0.813,349.28999999999996,332.29999999999995,273.73137767414994,290.5889410993519,339.42999999999995
89.9,1.321,118.8,60,120,90,60,0.8929999999999999,352.03,322.625,274.0757429448826,288.663515612738,357.07
73.8,1.083,80.0,60,80,90,90,0.593,346.72999999999996,305.7,274.202140675005,274.1876254944182,354.48999999999995
91.0,1.33,121.1,60,120,90,90,1.3729999999999998,377.89,346.625,275.089845354661,284.29491662896885,349.03
71.4,1.05,75.3,60,80,90,0,1.4329999999999998,363.28999999999996,343.825,273.96424811943285,283.37786227257027,347.77
52.6,0.781,41.2,60,40,90,90,0.3629999999999999,317.90999999999997,303.17499999999995,273.3316590212458,273.84462219947244,353.92999999999995
63.2,0.933,59.0,60,60,90,90,0.6829999999999998,349.83,304.5,274.225639344762,274.2530261405183,306.53
62.6,0.925,58.1,60,60,90,0,1.383,362.71,326.29999999999995,274.60017240354375,279.4266764028956,0.0
52.2,0.777,40.6,60,40,90,0,0.46299999999999986,324.96999999999997,305.65,273.45331501776207,274.4866625103842,340.30999999999995
63.4,0.933,59.4,60,60,90,90,0.7729999999999999,361.59,304.92499999999995,273.6529910535983,274.2676612486199,306.53
91.1,1.335,121.6,60,120,90,90,0.573,353.09,303.75,273.8868853370776,274.15332779621946,349.03
74.1,1.091,81.0,60,80,90,90,0.47299999999999986,331.518,305.29999999999995,280.8381805389832,274.12467943448087,354.48999999999995
64.5,0.952,61.6,60,60,90,30,0.42299999999999993,340.71,305.5,273.4380972058177,274.5979871085982,349.99
90.7,1.325,120.4,60,120,90,90,1.1729999999999998,366.11,342.625,277.64699899933277,283.6559903547135,349.03
90.0,1.323,119.2,60,120,90,0,1.8929999999999998,369.77,361.5,273.96055536516633,283.82130107656354,0.0
52.7,0.782,41.3,60,40,90,0,0.6429999999999999,348.39,305.9,273.4380972058177,274.38693168768526,340.30999999999995
72.8,1.07,78.0,60,80,90,30,0.563,346.71,312.34999999999997,278.39814252855234,286.3606018030974,354.84999999999997
51.3,0.757,38.9,60,40,90,30,0.4929999999999999,341.90999999999997,305.0,273.637852436706,274.46021626713554,322.60999999999996
89.9,1.323,119.2,60,120,90,0,1.4929999999999999,363.10999999999996,345.75,274.3533287165193,277.4905068828421,0.0
90.2,1.325,119.9,60,120,90,0,1.8929999999999998,369.65,363.97499999999997,275.4445587811167,283.90681954234924,0.0
90.3,1.333,120.6,60,120,90,60,0.3829999999999999,321.83,302.5,273.9258865896508,273.9352812659593,357.07
72.7,1.069,77.9,60,80,90,60,1.033,358.77,331.67499999999995,274.88118456555037,293.92536602164523,341.54999999999995
52.1,0.772,40.3,60,40,90,90,0.46299999999999986,337.34999999999997,304.42499999999995,273.3949489742783,274.2706396982676,353.92999999999995
82.3,1.203,99.2,60,100,90,90,1.353,372.92999999999995,342.825,277.2933078572561,289.57931830600404,363.90999999999997
82.5,1.208,99.7,60,100,90,90,0.7929999999999999,370.95,306.075,273.84641941385917,273.3862907813126,363.90999999999997
64.1,0.944,60.7,60,60,90,30,0.7129999999999999,351.65,318.125,275.0221645226849,285.6619609440993,349.99
64.4,0.955,61.6,60,60,90,60,0.3729999999999999,321.27,304.2,273.4771085446759,274.28284303119773,331.63
90.5,1.331,120.6,60,120,90,60,0.573,344.15,313.95,274.9925525772688,292.2879204721934,357.07
72.4,1.066,77.3,60,80,90,0,1.4229999999999998,362.33,343.875,274.5381642554107,293.7583114301002,347.77
82.5,1.21,100.0,60,100,90,60,1.133,361.33,335.15,275.5711567483333,292.8580355861934,339.42999999999995
52.1,0.777,40.6,60,40,90,0,0.44299999999999995,319.89,305.7,273.500713558335,274.52234592334923,340.30999999999995
82.5,1.21,100.0,60,100,90,60,1.123,360.57,335.125,275.60601302928137,292.95225155548394,339.42999999999995
82.3,1.209,99.6,60,100,90,60,0.8529999999999999,352.01,326.525,274.61047937335655,288.9631538073002,339.42999999999995
64.1,0.944,60.6,60,60,90,30,0.7129999999999999,350.13,313.9,274.11798760322637,277.80367238497365,349.99
90.0,1.322,119.4,60,120,90,0,1.903,369.65,362.54999999999995,273.84999999999997,282.6280448054086,0.0
52.4,0.774,40.7,60,40,90,90,0.5029999999999999,343.89,304.825,273.500713558335,274.4026638282742,353.92999999999995
72.8,1.079,78.8,60,80,90,0,0.6129999999999999,325.51,300.575,273.58931765272973,274.3811918344975,347.77
90.4,1.328,120.5,60,120,90,0,2.013,371.40999999999997,362.875,274.08166517590814,284.0079847731212,0.0
73.1,1.078,78.9,60,80,90,60,0.5529999999999999,347.21,304.34999999999997,275.1205329228409,274.0255950357709,341.54999999999995
51.8,0.764,39.6,60,40,90,90,0.563,355.78999999999996,305.09999999999997,273.4380972058177,274.45256157883864,353.92999999999995
82.2,1.209,99.6,60,100,90,30,0.7929999999999999,350.53,312.625,273.8862064927722,277.67649606944116,329.90999999999997
74.2,1.092,81.1,60,80,90,90,0.4929999999999999,334.46999999999997,305.25,274.1973776778221,274.08808315196467,354.48999999999995
90.0,1.322,119.1,60,120,90,60,0.7829999999999999,349.22999999999996,319.7,273.9667006795638,286.3834172961232,357.07
63.4,0.934,59.4,60,60,90,90,0.7829999999999999,361.59,304.92499999999995,273.6529910535983,274.2676612486199,306.53
0.0,0.0,0.0,60,100,90,30,0.30299999999999994,303.54999999999995,303.325,273.5801162633521,273.95156097709406,329.90999999999997
89.8,1.315,118.3,60,120,90,30,1.313,363.71,340.525,275.55582626139125,291.5746890521025,0.0
